event_id,hour_index,temp_c
EVT-13,12,39.591
EVT-13,13,40.041
EVT-13,14,41.037
EVT-13,15,41.588
EVT-13,16,40.314
EVT-13,17,40.201
EVT-13,18,38.881
EVT-13,19,37.883
EVT-13,20,34.644
EVT-13,21,32.841
EVT-13,22,30.476
EVT-13,23,28.434
EVT-13,24,27.094
EVT-13,25,25.544
EVT-13,26,24.731
EVT-13,27,24.43
EVT-13,28,24.749
EVT-13,29,25.26
EVT-13,30,26.98
EVT-13,31,28.657
EVT-13,32,30.497
EVT-13,33,33.008
EVT-13,34,35.187
EVT-13,35,36.868
EVT-13,36,38.75
EVT-13,37,40.988
EVT-13,38,41.801
EVT-13,39,40.814
EVT-13,40,40.587
EVT-13,41,39.701
EVT-13,42,39.23
EVT-13,43,36.931
EVT-13,44,35.187
EVT-13,45,33.744
EVT-13,46,30.796
EVT-13,47,29.083
EVT-14,0,26.64
EVT-14,1,26.035
EVT-14,2,24.477
EVT-14,3,25.082
EVT-14,4,24.582
EVT-14,5,25.42
EVT-14,6,26.44
EVT-14,7,28.152
EVT-14,8,30.268
EVT-14,9,31.524
EVT-14,10,34.461
EVT-14,11,36.268
EVT-14,12,38.434
EVT-14,13,39.551
EVT-14,14,39.893
EVT-14,15,40.263
EVT-14,16,40.082
EVT-14,17,39.976
EVT-14,18,37.789
EVT-14,19,36.184
EVT-14,20,34.103
EVT-14,21,31.904
EVT-14,22,30.562
EVT-14,23,28.603
EVT-14,24,27.055
EVT-14,25,26.334
EVT-14,26,24.551
EVT-14,27,24.206
EVT-14,28,24.061
EVT-14,29,25.654
EVT-14,30,26.686
EVT-14,31,28.546
EVT-14,32,29.747
EVT-14,33,32.401
EVT-14,34,34.4
EVT-14,35,36.291
EVT-14,36,37.608
EVT-14,37,39.621
EVT-14,38,40.759
EVT-14,39,39.766
EVT-14,40,40.227
EVT-14,41,37.994
EVT-14,42,38.149
EVT-14,43,35.487
EVT-14,44,34.108
EVT-14,45,31.735
EVT-14,46,30.116
EVT-14,47,28.621
EVT-15,0,28.41
EVT-15,1,27.638
EVT-15,2,28.03
EVT-15,3,27.418
EVT-15,4,26.926
EVT-15,5,27.655
EVT-15,6,29.177
EVT-15,7,29.766
EVT-15,8,30.191
EVT-15,9,31.608
EVT-15,10,32.778
EVT-15,11,33.735
EVT-15,12,34.192
EVT-15,13,35.315
EVT-15,14,36.588
EVT-15,15,36.032
EVT-15,16,35.991
EVT-15,17,35.642
EVT-15,18,35.763
EVT-15,19,33.953
EVT-15,20,33.309
EVT-15,21,31.476
EVT-15,22,30.454
EVT-15,23,29.485
EVT-15,24,27.683
EVT-15,25,27.409
EVT-15,26,26.287
EVT-15,27,26.455
EVT-15,28,26.891
EVT-15,29,26.724
EVT-15,30,28.202
EVT-15,31,28.719
EVT-15,32,29.702
EVT-15,33,30.122
EVT-15,34,31.932
EVT-15,35,33.308
EVT-15,36,34.784
EVT-15,37,35.023
EVT-15,38,35.693
EVT-15,39,34.911
EVT-15,40,35.192
EVT-15,41,35.284
EVT-15,42,33.73
EVT-15,43,33.546
EVT-15,44,32.375
EVT-15,45,31.035
EVT-15,46,29.636
EVT-15,47,28.295
EVT-15,48,28.697
EVT-15,49,27.87
EVT-15,50,27.122
EVT-15,51,27.15
EVT-15,52,27.353
EVT-15,53,27.893
EVT-15,54,28.738
EVT-15,55,29.057
EVT-15,56,29.861
EVT-15,57,31.638
EVT-15,58,32.063
EVT-15,59,33.71
EVT-15,60,34.562
EVT-15,61,35.672
EVT-15,62,36.715
EVT-15,63,35.297
EVT-15,64,36.832
EVT-15,65,35.383
EVT-15,66,34.904
EVT-15,67,33.274
EVT-15,68,33.16
EVT-15,69,31.621
EVT-15,70,30.423
EVT-15,71,28.595
EVT-15,72,28.046
EVT-15,73,26.903
EVT-15,74,27.021
EVT-15,75,26.852
EVT-15,76,26.294
EVT-15,77,27.635
EVT-15,78,27.726
EVT-15,79,28.653
EVT-15,80,29.751
EVT-15,81,30.896
EVT-15,82,30.973
EVT-15,83,33.029
EVT-15,84,33.484
EVT-15,85,35.39
EVT-15,86,35.821
EVT-15,87,35.679
EVT-15,88,35.091
EVT-15,89,34.336
EVT-15,90,33.766
EVT-15,91,33.881
EVT-15,92,31.749
EVT-15,93,29.926
EVT-15,94,30.124
EVT-15,95,29.234
EVT-15,96,28.735
EVT-15,97,28.09
EVT-15,98,27.184
EVT-15,99,26.18
EVT-15,100,27.174
EVT-15,101,27.858
EVT-15,102,28.265
EVT-15,103,29.173
EVT-15,104,29.938
EVT-15,105,31.08
EVT-15,106,33.372
EVT-15,107,34.465
EVT-15,108,34.64
EVT-15,109,35.464
EVT-15,110,35.406
EVT-15,111,36.207
EVT-15,112,36.502
EVT-15,113,34.74
EVT-15,114,34.827
EVT-15,115,33.931
EVT-15,116,32.848
EVT-15,117,32.137
EVT-15,118,31.138
EVT-15,119,29.152
EVT-16,0,21.188
EVT-16,1,19.896
EVT-16,2,19.625
EVT-16,3,19.569
EVT-16,4,19.603
EVT-16,5,19.796
EVT-16,6,20.969
EVT-16,7,22.283
EVT-16,8,23.655
EVT-16,9,25.756
EVT-16,10,27.436
EVT-16,11,29.187
EVT-16,12,29.764
EVT-16,13,30.882
EVT-16,14,32.367
EVT-16,15,31.895
EVT-16,16,31.757
EVT-16,17,31.043
EVT-16,18,30.56
EVT-16,19,29.264
EVT-16,20,27.714
EVT-16,21,25.641
EVT-16,22,23.643
EVT-16,23,23.236
EVT-16,24,20.696
EVT-16,25,20.442
EVT-16,26,19.026
EVT-16,27,19.589
EVT-16,28,19.832
EVT-16,29,19.504
EVT-16,30,21.111
EVT-16,31,22.503
EVT-16,32,24.762
EVT-16,33,25.058
EVT-16,34,27.566
EVT-16,35,28.527
EVT-16,36,29.334
EVT-16,37,30.789
EVT-16,38,31.47
EVT-16,39,31.261
EVT-16,40,31.594
EVT-16,41,31.22
EVT-16,42,29.926
EVT-16,43,28.303
EVT-16,44,26.934
EVT-16,45,25.353
EVT-16,46,23.803
EVT-16,47,22.634
EVT-16,48,20.437
EVT-16,49,19.767
EVT-16,50,19.426
EVT-16,51,19.593
EVT-16,52,19.879
EVT-16,53,20.702
EVT-16,54,21.05
EVT-16,55,22.614
EVT-16,56,23.254
EVT-16,57,25.646
EVT-16,58,26.682
EVT-16,59,28.614
EVT-16,60,31.162
EVT-16,61,31.077
EVT-16,62,31.243
EVT-16,63,31.967
EVT-16,64,31.381
EVT-16,65,30.571
EVT-16,66,30.791
EVT-16,67,29.065
EVT-16,68,27.25
EVT-16,69,25.317
EVT-16,70,23.711
EVT-16,71,22.926
short-severe,0,25.645
short-severe,1,26.576
short-severe,2,24.881
short-severe,3,24.673
short-severe,4,25.243
short-severe,5,25.793
short-severe,6,27.177
short-severe,7,28.366
short-severe,8,29.973
short-severe,9,32.648
short-severe,10,35.179
short-severe,11,36.276
short-severe,12,37.901
short-severe,13,39.952
short-severe,14,40.08
short-severe,15,40.371
short-severe,16,40.114
short-severe,17,39.438
short-severe,18,37.563
short-severe,19,36.32
short-severe,20,34.698
short-severe,21,32.625
short-severe,22,30.928
short-severe,23,29.271
short-severe,24,28.034
short-severe,25,26.338
short-severe,26,25.349
short-severe,27,25.332
short-severe,28,25.832
short-severe,29,26.726
short-severe,30,27.918
short-severe,31,29.277
short-severe,32,31.569
short-severe,33,33.83
short-severe,34,35.748
short-severe,35,37.312
short-severe,36,38.649
short-severe,37,39.91
short-severe,38,40.78
short-severe,39,41.428
short-severe,40,41.261
short-severe,41,39.688
short-severe,42,38.781
short-severe,43,37.423
short-severe,44,35.036
short-severe,45,33.499
short-severe,46,31.132
short-severe,47,29.036
long-moderate,0,29.08
long-moderate,1,27.948
long-moderate,2,27.791
long-moderate,3,27.939
long-moderate,4,27.583
long-moderate,5,27.624
long-moderate,6,28.309
long-moderate,7,29.584
long-moderate,8,30.189
long-moderate,9,31.613
long-moderate,10,33.453
long-moderate,11,33.2
long-moderate,12,34.467
long-moderate,13,36.069
long-moderate,14,35.779
long-moderate,15,35.605
long-moderate,16,35.553
long-moderate,17,35.388
long-moderate,18,35.258
long-moderate,19,33.539
long-moderate,20,32.484
long-moderate,21,31.2
long-moderate,22,30.758
long-moderate,23,29.189
long-moderate,24,28.463
long-moderate,25,28.621
long-moderate,26,27.588
long-moderate,27,27.814
long-moderate,28,27.15
long-moderate,29,28.244
long-moderate,30,28.346
long-moderate,31,29.485
long-moderate,32,31.504
long-moderate,33,32.028
long-moderate,34,32.639
long-moderate,35,34.935
long-moderate,36,34.118
long-moderate,37,35.585
long-moderate,38,34.906
long-moderate,39,35.558
long-moderate,40,34.98
long-moderate,41,35.222
long-moderate,42,34.506
long-moderate,43,33.532
long-moderate,44,33.127
long-moderate,45,31.428
long-moderate,46,30.751
long-moderate,47,29.983
long-moderate,48,28.709
long-moderate,49,28.394
long-moderate,50,28.225
long-moderate,51,28.405
long-moderate,52,27.887
long-moderate,53,28.246
long-moderate,54,28.659
long-moderate,55,29.969
long-moderate,56,30.683
long-moderate,57,31.727
long-moderate,58,32.835
long-moderate,59,34.058
long-moderate,60,34.44
long-moderate,61,34.992
long-moderate,62,35.873
long-moderate,63,34.627
long-moderate,64,35.459
long-moderate,65,34.84
long-moderate,66,35.147
long-moderate,67,33.66
long-moderate,68,32.648
long-moderate,69,31.817
long-moderate,70,30.563
long-moderate,71,29.676
long-moderate,72,29.156
long-moderate,73,28.517
long-moderate,74,27.885
long-moderate,75,27.691
long-moderate,76,28.313
long-moderate,77,28.811
long-moderate,78,28.753
long-moderate,79,30.457
long-moderate,80,31.423
long-moderate,81,32.543
long-moderate,82,33.308
long-moderate,83,34.408
long-moderate,84,35.855
long-moderate,85,35.496
long-moderate,86,35.598
long-moderate,87,35.539
long-moderate,88,36.719
long-moderate,89,36.324
long-moderate,90,34.611
long-moderate,91,33.862
long-moderate,92,33.058
long-moderate,93,32.642
long-moderate,94,30.603
long-moderate,95,29.366
long-moderate,96,29.533
long-moderate,97,28.954
long-moderate,98,28.291
long-moderate,99,28.423
long-moderate,100,27.767
long-moderate,101,28.436
long-moderate,102,29.45
long-moderate,103,29.328
long-moderate,104,31.08
long-moderate,105,32.091
long-moderate,106,33.151
long-moderate,107,34.016
long-moderate,108,34.667
long-moderate,109,34.972
long-moderate,110,36.158
long-moderate,111,36.117
long-moderate,112,35.55
long-moderate,113,35.726
long-moderate,114,34.947
long-moderate,115,34.052
long-moderate,116,32.409
long-moderate,117,32.51
long-moderate,118,30.708
long-moderate,119,30.262
long-severe,0,32.499
long-severe,1,32.463
long-severe,2,31.806
long-severe,3,31.905
long-severe,4,31.725
long-severe,5,32.161
long-severe,6,31.942
long-severe,7,33.376
long-severe,8,34.402
long-severe,9,36.043
long-severe,10,36.412
long-severe,11,37.709
long-severe,12,38.543
long-severe,13,39.567
long-severe,14,39.46
long-severe,15,39.984
long-severe,16,38.832
long-severe,17,38.458
long-severe,18,37.539
long-severe,19,37.918
long-severe,20,36.884
long-severe,21,35.912
long-severe,22,34.221
long-severe,23,33.278
long-severe,24,33.306
long-severe,25,32.755
long-severe,26,31.985
long-severe,27,31.66
long-severe,28,32.202
long-severe,29,31.975
long-severe,30,32.572
long-severe,31,33.526
long-severe,32,34.175
long-severe,33,35.558
long-severe,34,36.242
long-severe,35,38.088
long-severe,36,38.744
long-severe,37,39.75
long-severe,38,38.936
long-severe,39,40.489
long-severe,40,38.959
long-severe,41,38.699
long-severe,42,38.279
long-severe,43,38.201
long-severe,44,36.779
long-severe,45,35.53
long-severe,46,34.25
long-severe,47,33.027
long-severe,48,33.354
long-severe,49,32.924
long-severe,50,32.132
long-severe,51,30.776
long-severe,52,31.475
long-severe,53,32.569
long-severe,54,32.886
long-severe,55,33.66
long-severe,56,34.431
long-severe,57,36.312
long-severe,58,37.177
long-severe,59,38.184
long-severe,60,38.579
long-severe,61,39.555
long-severe,62,39.359
long-severe,63,39.981
long-severe,64,38.882
long-severe,65,38.857
long-severe,66,38.704
long-severe,67,38.933
long-severe,68,36.274
long-severe,69,35.436
long-severe,70,34.959
long-severe,71,34.591
long-severe,72,33.483
long-severe,73,32.415
long-severe,74,31.936
long-severe,75,32.034
long-severe,76,31.877
long-severe,77,32.84
long-severe,78,32.559
long-severe,79,34.407
long-severe,80,35.056
long-severe,81,36.015
long-severe,82,36.505
long-severe,83,37.759
long-severe,84,39.48
long-severe,85,39.568
long-severe,86,40.173
long-severe,87,39.849
long-severe,88,40.05
long-severe,89,39.103
long-severe,90,39.04
long-severe,91,38.299
long-severe,92,37.29
long-severe,93,35.74
long-severe,94,34.903
long-severe,95,34.266
long-severe,96,32.333
long-severe,97,32.557
long-severe,98,31.006
long-severe,99,31.679
long-severe,100,30.924
long-severe,101,32.058
long-severe,102,32.731
long-severe,103,33.092
long-severe,104,33.798
long-severe,105,34.558
long-severe,106,36.162
long-severe,107,37.607
long-severe,108,37.815
long-severe,109,38.936
long-severe,110,38.716
long-severe,111,39.353
long-severe,112,38.848
long-severe,113,38.866
long-severe,114,38.045
long-severe,115,36.92
long-severe,116,36.144
long-severe,117,34.973
long-severe,118,33.76
long-severe,119,33.73
baseline-mild,0,18.428
baseline-mild,1,18.027
baseline-mild,2,17.992
baseline-mild,3,17.101
baseline-mild,4,18.226
baseline-mild,5,17.933
baseline-mild,6,19.51
baseline-mild,7,21.07
baseline-mild,8,22.403
baseline-mild,9,23.355
baseline-mild,10,25.21
baseline-mild,11,27.623
baseline-mild,12,28.179
baseline-mild,13,29.925
baseline-mild,14,30.012
baseline-mild,15,30.462
baseline-mild,16,29.629
baseline-mild,17,29.291
baseline-mild,18,28.151
baseline-mild,19,27.245
baseline-mild,20,25.625
baseline-mild,21,24.09
baseline-mild,22,22.027
baseline-mild,23,20.283
baseline-mild,24,19.381
baseline-mild,25,19.191
baseline-mild,26,18.065
baseline-mild,27,17.759
baseline-mild,28,18.295
baseline-mild,29,18.729
baseline-mild,30,19.13
baseline-mild,31,20.714
baseline-mild,32,23.13
baseline-mild,33,24.423
baseline-mild,34,25.399
baseline-mild,35,27.78
baseline-mild,36,28.761
baseline-mild,37,29.668
baseline-mild,38,30.21
baseline-mild,39,31.289
baseline-mild,40,29.881
baseline-mild,41,29.683
baseline-mild,42,29.033
baseline-mild,43,28.27
baseline-mild,44,26.293
baseline-mild,45,24.051
baseline-mild,46,23.318
baseline-mild,47,20.597
baseline-mild,48,19.362
baseline-mild,49,17.781
baseline-mild,50,17.764
baseline-mild,51,17.057
baseline-mild,52,17.763
baseline-mild,53,17.398
baseline-mild,54,19.301
baseline-mild,55,20.348
baseline-mild,56,22.541
baseline-mild,57,23.745
baseline-mild,58,25.945
baseline-mild,59,27.216
baseline-mild,60,28.308
baseline-mild,61,29.707
baseline-mild,62,30.359
baseline-mild,63,30.452
baseline-mild,64,29.125
baseline-mild,65,28.999
baseline-mild,66,28.913
baseline-mild,67,26.511
baseline-mild,68,25.798
baseline-mild,69,24.046
baseline-mild,70,21.79
baseline-mild,71,19.715
